design_id,design_type,rtl_chars,module_count,num_specs,avg_syntax,avg_functionality,total_proven,total_falsified,total_undetermined,avg_tool_calls,avg_jg_iterations,avg_wall_time_s,total_wall_time_s
ns_5-w_128-opd_3-4,,0,6,3,1.0,1.0,3,0,0,6.0,1.0,63.70801146825155,191.12403440475464
ns_5-w_128-opd_3-5,,0,6,3,0.6666666666666666,0.3333333333333333,14,1,0,8.0,2.3333333333333335,248.58531181017557,745.7559354305267
ns_5-w_128-opd_4-0,,0,6,3,0.3333333333333333,0.3333333333333333,1,0,0,7.0,2.3333333333333335,88.53435063362122,265.60305190086365
ns_5-w_128-opd_4-1,,0,6,3,0.6666666666666666,0.3333333333333333,1,1,0,5.333333333333333,1.3333333333333333,217.8178640206655,653.4535920619965
ns_5-w_128-opd_4-2,,0,6,3,1.0,0.6666666666666666,2,1,0,6.666666666666667,2.0,71.71510561307271,215.14531683921814
ns_5-w_128-opd_4-3,,0,6,3,0.6666666666666666,0.6666666666666666,3,0,0,4.333333333333333,1.3333333333333333,203.61351776123047,610.8405532836914
ns_5-w_128-opd_4-4,,0,6,3,1.0,1.0,7,0,0,5.666666666666667,1.0,65.50939265886943,196.52817797660828
ns_5-w_128-opd_4-5,,0,6,3,0.3333333333333333,0.0,0,1,0,6.333333333333333,2.3333333333333335,227.91785144805908,683.7535543441772
ns_5-w_128-opd_5-0,,0,6,3,0.6666666666666666,0.6666666666666666,2,0,0,4.0,1.6666666666666667,203.74570560455322,611.2371168136597
ns_5-w_128-opd_5-1,,0,6,3,1.0,1.0,3,0,0,4.0,1.0,208.34302353858948,625.0290706157684
ns_5-w_128-opd_5-2,,0,6,3,0.6666666666666666,0.3333333333333333,1,1,0,5.333333333333333,1.3333333333333333,205.65109785397848,616.9532935619354
ns_5-w_128-opd_5-3,,0,6,3,0.6666666666666666,0.6666666666666666,2,0,0,6.0,1.6666666666666667,223.76171906789145,671.2851572036743
ns_5-w_128-opd_5-4,,0,6,3,1.0,0.6666666666666666,2,1,0,7.666666666666667,1.6666666666666667,85.42799393335979,256.28398180007935
ns_5-w_128-opd_5-5,,0,6,3,1.0,1.0,3,0,0,6.0,1.0,65.91702143351237,197.7510643005371
ns_50-w_128-opd_2-0,,0,51,3,1.0,0.7333333333333334,3,4,0,7.333333333333333,1.6666666666666667,74.1226863861084,222.3680591583252
